"pasta","wav","ingles","traducao_pt","category","emotion","urgency","token_type","assembly_mode","radio_style","speaker_role","pause_profile","intensity"
"voice/damage_reporting/rolling","4-a.wav","no, now you've gone upside-down there","Agora virou de ponta-cabeça, hein","damage_reporting","neutral","high","full_phrase","static","standard","race_engineer","normal_pause","0.9"
"voice/damage_reporting/rolling","4-b.wav","no, now you've gone upside-down there","Agora virou de ponta-cabeça, hein","damage_reporting","neutral","high","full_phrase","static","standard","race_engineer","normal_pause","0.9"
"voice/damage_reporting/rolling","4-c.wav","no, now you've gone upside-down there","Agora virou de ponta-cabeça, hein","damage_reporting","neutral","high","full_phrase","static","standard","race_engineer","normal_pause","0.9"
"voice/damage_reporting/rolling","sweary_8-a.wav","shit, that looked painful, how's your head","Ih rapaz, isso aí doeu, como tá a cabeça?","damage_reporting","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/damage_reporting/rolling","sweary_8-b.wav","shit, that looked painful, how's your head","Ih rapaz, isso aí doeu, como tá a cabeça?","damage_reporting","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/damage_reporting/rolling","sweary_8-c.wav","shit, that looked painful, how's your head","Ih rapaz, isso aí doeu, como tá a cabeça?","damage_reporting","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/damage_reporting/rolling","7-a.wav","it goes quicker when it's on its wheels, mate","Anda melhor quando tá com as rodas no chão, viu","damage_reporting","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/damage_reporting/rolling","7-b.wav","it goes quicker when it's on its wheels, mate","Anda melhor quando tá com as rodas no chão, viu","damage_reporting","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/damage_reporting/rolling","7-c.wav","it goes quicker when it's on its wheels, mate","Anda melhor quando tá com as rodas no chão, viu","damage_reporting","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/damage_reporting/no_transmission_damage","3-a.wav","the transmission's okay","Transmissão OK","damage_reporting","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/damage_reporting/no_transmission_damage","3-b.wav","the transmission's okay","Transmissão OK","damage_reporting","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/damage_reporting/no_transmission_damage","3-c.wav","the transmission's okay","Transmissão OK","damage_reporting","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/damage_reporting/no_transmission_damage","2-a.wav","the transmission looks fine, mate","Transmissão parece boa, mano","damage_reporting","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/damage_reporting/no_transmission_damage","2-b.wav","the transmission looks fine, mate","Transmissão parece boa, mano","damage_reporting","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/damage_reporting/no_transmission_damage","2-c.wav","the transmission looks fine, mate","Transmissão parece boa, mano","damage_reporting","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/damage_reporting/no_transmission_damage","1-a.wav","the transmission looks fine","Transmissão em ordem","damage_reporting","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/damage_reporting/no_transmission_damage","1-b.wav","the transmission looks fine","Transmissão em ordem","damage_reporting","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/damage_reporting/no_transmission_damage","1-c.wav","the transmission looks fine","Transmissão em ordem","damage_reporting","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/damage_reporting/minor_brake_damage","1-a.wav","you've got a bit of brake damage","Leve dano no freio","damage_reporting","warning","low","full_phrase","static","standard","race_engineer","normal_pause","0.7"
"voice/damage_reporting/minor_brake_damage","1-b.wav","you've got a bit of brake damage","Leve dano no freio","damage_reporting","warning","low","full_phrase","static","standard","race_engineer","normal_pause","0.7"
"voice/damage_reporting/minor_brake_damage","1-c.wav","you've got a bit of brake damage","Leve dano no freio","damage_reporting","warning","low","full_phrase","static","standard","race_engineer","normal_pause","0.7"
"voice/damage_reporting/minor_brake_damage","2-a.wav","we're seeing some minor brake damage","Vemos um dano leve no sistema de freios","damage_reporting","warning","low","full_phrase","static","standard","race_engineer","normal_pause","0.7"
"voice/damage_reporting/minor_brake_damage","2-b.wav","we're seeing some minor brake damage","Vemos um dano leve no sistema de freios","damage_reporting","warning","low","full_phrase","static","standard","race_engineer","normal_pause","0.7"
"voice/damage_reporting/minor_brake_damage","2-c.wav","we're seeing some minor brake damage","Vemos um dano leve no sistema de freios","damage_reporting","warning","low","full_phrase","static","standard","race_engineer","normal_pause","0.7"
"voice/damage_reporting/minor_brake_damage","3-a.wav","there's something not right with those brakes, mate","Tem algo estranho nesses freios, mano","damage_reporting","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/damage_reporting/minor_brake_damage","3-b.wav","there's something not right with those brakes, mate","Tem algo estranho nesses freios, mano","damage_reporting","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/damage_reporting/minor_brake_damage","3-c.wav","there's something not right with those brakes, mate","Tem algo estranho nesses freios, mano","damage_reporting","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/damage_reporting/severe_engine_damage","3-a.wav","that engine's in a bad way, just take it easy, let's see if we can get it to the finish","Motor tá bem baleado, vai com calma e vê se chega no fim","damage_reporting","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/damage_reporting/severe_engine_damage","3-b.wav","that engine's in a bad way, just take it easy, let's see if we can get it to the finish","Motor tá bem baleado, vai com calma e vê se chega no fim","damage_reporting","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/damage_reporting/severe_engine_damage","3-c.wav","that engine's in a bad way, just take it easy, let's see if we can get it to the finish","Motor tá bem baleado, vai com calma e vê se chega no fim","damage_reporting","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/damage_reporting/severe_engine_damage","2-a.wav","the engine sounded absolutely terrible, just do what you can, mate","O som do motor não tá bom, faz o que der, mano","damage_reporting","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/damage_reporting/severe_engine_damage","2-b.wav","the engine sounded absolutely terrible, just do what you can, mate","O som do motor não tá bom, faz o que der, mano","damage_reporting","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/damage_reporting/severe_engine_damage","2-c.wav","the engine sounded absolutely terrible, just do what you can, mate","O som do motor não tá bom, faz o que der, mano","damage_reporting","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/damage_reporting/severe_engine_damage","1-a.wav","the engine's on its last legs, mate, try and give it some breathing space","O motor tá nas últimas, tenta dar um respiro pra ele","damage_reporting","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/damage_reporting/severe_engine_damage","1-b.wav","the engine's on its last legs, mate, try and give it some breathing space","O motor tá nas últimas, tenta dar um respiro pra ele","damage_reporting","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/damage_reporting/severe_engine_damage","1-c.wav","the engine's on its last legs, mate, try and give it some breathing space","O motor tá nas últimas, tenta dar um respiro pra ele","damage_reporting","neutral","low","full_phrase","static","standard","race_engineer","normal_pause","0.5"
"voice/damage_reporting/trivial_aero_damage_general","10-a.wav","ignore that aero damage, it's nothing","Esquece esse dano na aero, não é nada","damage_reporting","warning","low","full_phrase","static","standard","race_engineer","normal_pause","0.7"
"voice/damage_reporting/trivial_aero_damage_general","10-b.wav","ignore that aero damage, it's nothing","Esquece esse dano na aero, não é nada","damage_reporting","warning","low","full_phrase","static","standard","race_engineer","normal_pause","0.7"
"voice/damage_reporting/trivial_aero_damage_general","10-c.wav","ignore that aero damage, it's nothing","Esquece esse dano na aero, não é nada","damage_reporting","warning","low","full_phrase","static","standard","race_engineer","normal_pause","0.7"
"voice/damage_reporting/trivial_aero_damage_general","11-a.wav","tiny bit of aero damage, just ignore it","Dano pequeno na aero, pode ignorar","damage_reporting","warning","low","full_phrase","static","standard","race_engineer","normal_pause","0.7"
"voice/damage_reporting/trivial_aero_damage_general","11-b.wav","tiny bit of aero damage, just ignore it","Dano pequeno na aero, pode ignorar","damage_reporting","warning","low","full_phrase","static","standard","race_engineer","normal_pause","0.7"
"voice/damage_reporting/trivial_aero_damage_general","11-c.wav","tiny bit of aero damage, just ignore it","Dano pequeno na aero, pode ignorar","damage_reporting","warning","low","full_phrase","static","standard","race_engineer","normal_pause","0.7"
"voice/damage_reporting/trivial_aero_damage_general","12-a.wav","you got a tiny bit of bodywork damage there, just ignore it","Tem um leve dano na carenagem, não se preocupa","damage_reporting","warning","low","full_phrase","static","standard","race_engineer","normal_pause","0.7"
"voice/damage_reporting/trivial_aero_damage_general","12-b.wav","you got a tiny bit of bodywork damage there, just ignore it","Tem um leve dano na carenagem, não se preocupa","damage_reporting","warning","low","full_phrase","static","standard","race_engineer","normal_pause","0.7"
"voice/damage_reporting/trivial_aero_damage_general","12-c.wav","you got a tiny bit of bodywork damage there, just ignore it","Tem um leve dano na carenagem, não se preocupa","damage_reporting","warning","low","full_phrase","static","standard","race_engineer","normal_pause","0.7"
"voice/damage_reporting/trivial_aero_damage_general","7-a.wav","tiny bit of aero damage, just ignore it","Dano pequeno na aero, pode ignorar","damage_reporting","warning","low","full_phrase","static","standard","race_engineer","normal_pause","0.7"
